state,year,bias,perc,id,color
IN,1997,Anti-Black or African American,5.129081894340913,18,red
IN,1997,Anti-Jewish,0.34193879295606083,18,red
IN,1997,Anti-Hispanic or Latino,0.34193879295606083,18,red
IN,1997,Anti-Asian,0.17096939647803042,18,red
IN,1997,Anti-Other Race/Ethnicity/Ancestry,0.34193879295606083,18,red
IN,1997,"Anti-Multiple Religions, Group",0.34193879295606083,18,red
IN,1997,Anti-Mental/Physical Disability,0.17096939647803042,18,red
IN,1997,Anti-Gay (Male),1.0258163788681827,18,red
IN,1997,Anti-White,1.7096939647803042,18,red
IN,1997,"Anti-Multiple Races, Group",0.17096939647803042,18,red
IN,1997,Anti-LGBT,0.5129081894340913,18,red
IN,1998,Anti-Black or African American,4.631217838765009,18,red
IN,1998,"Anti-Multiple Races, Group",0.34305317324185247,18,red
IN,1998,Anti-Asian,0.17152658662092624,18,red
IN,1998,Anti-Heterosexual,0.34305317324185247,18,red
IN,1998,Anti-Jewish,0.6861063464837049,18,red
IN,1998,Anti-Gay (Male),0.34305317324185247,18,red
IN,1998,Anti-Hispanic or Latino,0.34305317324185247,18,red
IN,1998,Anti-LGBT,0.34305317324185247,18,red
IN,1998,Anti-Islamic (Muslim),0.17152658662092624,18,red
IN,1998,Anti-White,0.6861063464837049,18,red
IN,1998,Anti-Other Race/Ethnicity/Ancestry,0.34305317324185247,18,red
IN,1998,Anti-Lesbian (Female),0.17152658662092624,18,red
IN,1999,Anti-Heterosexual,0.16909029421711194,18,red
IN,1999,Anti-Jewish,3.8890767669935746,18,red
IN,1999,Anti-Lesbian (Female),0.3381805884342239,18,red
IN,1999,Anti-Asian,0.5072708826513358,18,red
IN,1999,Anti-Hispanic or Latino,0.6763611768684478,18,red
IN,1999,Anti-Gay (Male),1.8599932363882314,18,red
IN,1999,Anti-Black or African American,6.932702062901589,18,red
IN,1999,Anti-White,0.6763611768684478,18,red
IN,1999,Anti-LGBT,0.8454514710855596,18,red
IN,1999,Anti-Other Religion,0.8454514710855596,18,red
IN,1999,"Anti-Multiple Races, Group",2.029083530605343,18,red
IN,1999,Anti-Other Race/Ethnicity/Ancestry,0.16909029421711194,18,red
IN,2000,Anti-Asian,0.332944897619444,18,red
IN,2000,Anti-Atheism/Agnosticism,0.166472448809722,18,red
IN,2000,"Anti-Multiple Religions, Group",0.332944897619444,18,red
IN,2000,Anti-White,1.997669385716664,18,red
IN,2000,Anti-Black or African American,7.324787747627768,18,red
IN,2000,Anti-Catholic,0.166472448809722,18,red
IN,2000,"Anti-Multiple Races, Group",0.499417346429166,18,red
IN,2000,Anti-LGBT,0.332944897619444,18,red
IN,2000,Anti-Other Race/Ethnicity/Ancestry,0.166472448809722,18,red
IN,2000,Anti-Gay (Male),2.164141834526386,18,red
IN,2000,Anti-Jewish,1.165307141668054,18,red
IN,2000,Anti-Hispanic or Latino,3.662393873813884,18,red
IN,2000,Anti-Other Religion,0.665889795238888,18,red
IN,2001,Anti-Lesbian (Female),0.16583747927031509,18,red
IN,2001,Anti-Other Race/Ethnicity/Ancestry,2.3217247097844114,18,red
IN,2001,Anti-Black or African American,9.45273631840796,18,red
IN,2001,Anti-Asian,0.16583747927031509,18,red
IN,2001,"Anti-Multiple Races, Group",0.16583747927031509,18,red
IN,2001,Anti-Heterosexual,0.16583747927031509,18,red
IN,2001,Anti-Gay (Male),1.658374792703151,18,red
IN,2001,Anti-Hispanic or Latino,0.8291873963515755,18,red
IN,2001,Anti-Mental/Physical Disability,0.33167495854063017,18,red
IN,2001,Anti-LGBT,0.33167495854063017,18,red
IN,2001,Anti-Islamic (Muslim),2.985074626865672,18,red
IN,2001,Anti-White,2.3217247097844114,18,red
IN,2001,Anti-Jewish,1.658374792703151,18,red
IN,2001,Anti-Other Religion,0.33167495854063017,18,red
IN,2001,Anti-Protestant,0.16583747927031509,18,red
IN,2002,Anti-Other Race/Ethnicity/Ancestry,0.6572461386789353,18,red
IN,2002,Anti-Gay (Male),1.643115346697338,18,red
IN,2002,Anti-White,1.643115346697338,18,red
IN,2002,Anti-Black or African American,5.7509037134406835,18,red
IN,2002,Anti-Islamic (Muslim),0.16431153466973383,18,red
IN,2002,"Anti-Multiple Races, Group",0.49293460400920147,18,red
IN,2002,Anti-Jewish,0.6572461386789353,18,red
IN,2002,Anti-Lesbian (Female),0.6572461386789353,18,red
IN,2002,Anti-Hispanic or Latino,0.6572461386789353,18,red
IN,2002,Anti-Asian,0.49293460400920147,18,red
IN,2003,Anti-Protestant,0.1631321370309951,18,red
IN,2003,Anti-Black or African American,4.241435562805873,18,red
IN,2003,Anti-Hispanic or Latino,0.9787928221859706,18,red
IN,2003,Anti-LGBT,0.3262642740619902,18,red
IN,2003,"Anti-Multiple Races, Group",0.1631321370309951,18,red
IN,2003,Anti-Jewish,0.3262642740619902,18,red
IN,2003,Anti-Other Race/Ethnicity/Ancestry,0.3262642740619902,18,red
IN,2003,Anti-Gay (Male),1.7944535073409462,18,red
IN,2003,Anti-Asian,0.6525285481239804,18,red
IN,2003,Anti-Islamic (Muslim),0.4893964110929853,18,red
IN,2003,Anti-White,0.8156606851549756,18,red
IN,2003,Anti-Lesbian (Female),0.3262642740619902,18,red
IN,2004,Anti-Lesbian (Female),0.490115994118608,18,red
IN,2004,Anti-Other Religion,0.163371998039536,18,red
IN,2004,Anti-Protestant,0.163371998039536,18,red
IN,2004,Anti-White,0.8168599901976801,18,red
IN,2004,Anti-Other Race/Ethnicity/Ancestry,0.163371998039536,18,red
IN,2004,Anti-Islamic (Muslim),0.163371998039536,18,red
IN,2004,Anti-Asian,0.490115994118608,18,red
IN,2004,Anti-Mental/Physical Disability,0.163371998039536,18,red
IN,2004,Anti-Hispanic or Latino,1.470347982355824,18,red
IN,2004,Anti-Jewish,0.980231988237216,18,red
IN,2004,Anti-Black or African American,6.3715079235419045,18,red
IN,2004,Anti-Gay (Male),1.960463976474432,18,red
IN,2005,Anti-Gay (Male),0.9786331756646549,18,red
IN,2005,Anti-Asian,0.326211058554885,18,red
IN,2005,Anti-Other Race/Ethnicity/Ancestry,0.326211058554885,18,red
IN,2005,Anti-Jewish,0.326211058554885,18,red
IN,2005,Anti-Black or African American,3.588321644103735,18,red
IN,2005,Anti-Protestant,0.1631055292774425,18,red
IN,2005,Anti-White,1.30484423421954,18,red
IN,2005,"Anti-Multiple Religions, Group",0.1631055292774425,18,red
IN,2005,Anti-LGBT,0.326211058554885,18,red
IN,2005,Anti-Hispanic or Latino,0.8155276463872125,18,red
IN,2005,Anti-Lesbian (Female),0.48931658783232745,18,red
IN,2006,Anti-Other Race/Ethnicity/Ancestry,0.3157562361856647,18,red
IN,2006,Anti-LGBT,0.15787811809283234,18,red
IN,2006,Anti-Gay (Male),1.2630249447426587,18,red
IN,2006,Anti-Hispanic or Latino,0.7893905904641617,18,red
IN,2006,Anti-Lesbian (Female),0.15787811809283234,18,red
IN,2006,Anti-Asian,0.3157562361856647,18,red
IN,2006,"Anti-Multiple Races, Group",0.15787811809283234,18,red
IN,2006,Anti-Black or African American,1.8945374171139882,18,red
IN,2006,Anti-White,0.6315124723713293,18,red
IN,2006,Anti-Jewish,0.47363435427849704,18,red
IN,2006,Anti-Heterosexual,0.15787811809283234,18,red
IN,2007,Anti-Black or African American,2.237136465324385,18,red
IN,2007,Anti-Asian,0.15979546180888463,18,red
IN,2007,Anti-Lesbian (Female),0.31959092361776925,18,red
IN,2007,Anti-Islamic (Muslim),0.15979546180888463,18,red
IN,2007,Anti-Other Race/Ethnicity/Ancestry,0.15979546180888463,18,red
IN,2007,Anti-White,1.1185682326621924,18,red
IN,2007,Anti-Jewish,0.9587727708533077,18,red
IN,2007,Anti-Protestant,0.15979546180888463,18,red
IN,2007,Anti-Other Religion,0.15979546180888463,18,red
IN,2007,Anti-Hispanic or Latino,0.47938638542665385,18,red
IN,2007,"Anti-Multiple Races, Group",0.47938638542665385,18,red
IN,2007,Anti-LGBT,0.15979546180888463,18,red
IN,2008,Anti-Catholic,0.15903307888040713,18,blue
IN,2008,Anti-Islamic (Muslim),0.15903307888040713,18,blue
IN,2008,Anti-American Indian or Alaska Native,0.15903307888040713,18,blue
IN,2008,Anti-Mental/Physical Disability,0.47709923664122134,18,blue
IN,2008,Anti-Gay (Male),1.5903307888040712,18,blue
IN,2008,Anti-Jewish,0.15903307888040713,18,blue
IN,2008,Anti-Hispanic or Latino,0.47709923664122134,18,blue
IN,2008,Anti-White,0.7951653944020356,18,blue
IN,2008,Anti-Lesbian (Female),0.31806615776081426,18,blue
IN,2008,Anti-Other Race/Ethnicity/Ancestry,0.15903307888040713,18,blue
IN,2008,Anti-Asian,0.31806615776081426,18,blue
IN,2008,Anti-Black or African American,4.930025445292621,18,blue
IN,2009,Anti-White,0.630715862503942,18,blue
IN,2009,Anti-Lesbian (Female),0.1576789656259855,18,blue
IN,2009,Anti-Other Religion,0.1576789656259855,18,blue
IN,2009,Anti-Other Race/Ethnicity/Ancestry,0.1576789656259855,18,blue
IN,2009,"Anti-Multiple Religions, Group",0.1576789656259855,18,blue
IN,2009,Anti-Jewish,0.9460737937559129,18,blue
IN,2009,Anti-Gay (Male),1.7344686218858405,18,blue
IN,2009,Anti-Asian,0.47303689687795647,18,blue
IN,2009,Anti-Black or African American,4.257332071901609,18,blue
IN,2010,"Anti-Multiple Races, Group",0.7824726134585289,18,blue
IN,2010,Anti-White,0.7824726134585289,18,blue
IN,2010,Anti-Protestant,0.4694835680751174,18,blue
IN,2010,Anti-LGBT,0.31298904538341155,18,blue
IN,2010,Anti-Gay (Male),1.5649452269170578,18,blue
IN,2010,Anti-Other Race/Ethnicity/Ancestry,0.15649452269170577,18,blue
IN,2010,Anti-Asian,0.31298904538341155,18,blue
IN,2010,Anti-American Indian or Alaska Native,0.15649452269170577,18,blue
IN,2010,Anti-Black or African American,6.885758998435055,18,blue
IN,2010,Anti-Lesbian (Female),0.7824726134585289,18,blue
IN,2010,Anti-Other Religion,0.31298904538341155,18,blue
IN,2010,Anti-Islamic (Muslim),0.15649452269170577,18,blue
IN,2010,Anti-Hispanic or Latino,1.0954616588419406,18,blue
IN,2010,Anti-Jewish,0.9389671361502347,18,blue
IN,2011,Anti-White,1.8915510718789408,18,blue
IN,2011,Anti-Protestant,0.15762925598991173,18,blue
IN,2011,Anti-Black or African American,8.196721311475411,18,blue
IN,2011,Anti-Islamic (Muslim),0.31525851197982346,18,blue
IN,2011,Anti-Catholic,0.15762925598991173,18,blue
IN,2011,Anti-Lesbian (Female),0.15762925598991173,18,blue
IN,2011,Anti-Other Race/Ethnicity/Ancestry,0.7881462799495587,18,blue
IN,2011,Anti-Other Religion,0.15762925598991173,18,blue
IN,2011,Anti-Hispanic or Latino,1.1034047919293821,18,blue
IN,2011,Anti-Asian,0.31525851197982346,18,blue
IN,2011,Anti-LGBT,0.4728877679697352,18,blue
IN,2011,Anti-Jewish,0.4728877679697352,18,blue
IN,2011,Anti-Gay (Male),1.2610340479192939,18,blue
IN,2011,"Anti-Multiple Races, Group",0.4728877679697352,18,blue
IN,2012,Anti-Gay (Male),0.6306164275579379,18,red
IN,2012,Anti-Asian,0.47296232066845345,18,red
IN,2012,Anti-White,0.31530821377896895,18,red
IN,2012,Anti-Other Religion,0.15765410688948447,18,red
IN,2012,Anti-Black or African American,2.680119817121236,18,red
IN,2012,Anti-Jewish,0.6306164275579379,18,red
IN,2012,Anti-LGBT,0.31530821377896895,18,red
IN,2012,"Anti-Multiple Races, Group",0.15765410688948447,18,red
IN,2012,Anti-Lesbian (Female),0.15765410688948447,18,red
IN,2012,Anti-Hispanic or Latino,0.31530821377896895,18,red
IN,2016,Anti-Other Christian,0.30802402587401817,18,red
IN,2016,Anti-White,0.30802402587401817,18,red
IN,2016,Anti-Asian,0.4620360388110272,18,red
IN,2016,"Anti-Multiple Races, Group",0.4620360388110272,18,red
IN,2016,Anti-Male,0.15401201293700909,18,red
IN,2016,Anti-Arab,0.4620360388110272,18,red
IN,2016,Anti-Lesbian (Female),0.4620360388110272,18,red
IN,2016,"Anti-Multiple Religions, Group",0.15401201293700909,18,red
IN,2016,Anti-Jewish,0.30802402587401817,18,red
IN,2016,Anti-Islamic (Muslim),0.30802402587401817,18,red
IN,2016,Anti-Black or African American,6.006468504543355,18,red
IN,2016,Anti-LGBT,0.6160480517480363,18,red
IN,2016,Anti-Gay (Male),1.0780840905590636,18,red
IN,2016,Anti-Hispanic or Latino,0.4620360388110272,18,red
IN,2016,Anti-Hindu,0.15401201293700909,18,red
IN,2016,Anti-Catholic,0.4620360388110272,18,red
IN,2017,Anti-Other Christian,0.15309246785058175,18,red
IN,2017,Anti-Arab,0.3061849357011635,18,red
IN,2017,"Anti-Multiple Races, Group",0.3061849357011635,18,red
IN,2017,Anti-Black or African American,4.898958971218616,18,red
IN,2017,Anti-Gay (Male),1.0716472749540724,18,red
IN,2017,Anti-Mental/Physical Disability,0.45927740355174523,18,red
IN,2017,Anti-Other Race/Ethnicity/Ancestry,0.45927740355174523,18,red
IN,2017,Anti-LGBT,1.224739742804654,18,red
IN,2017,Anti-Islamic (Muslim),0.15309246785058175,18,red
IN,2017,Anti-White,1.990202082057563,18,red
IN,2017,Anti-Lesbian (Female),0.15309246785058175,18,red
IN,2017,Anti-Asian,0.15309246785058175,18,red
IN,2017,Anti-Other Religion,0.3061849357011635,18,red
IN,2017,Anti-Catholic,1.6840171463563993,18,red
IN,2017,Anti-Jewish,0.612369871402327,18,red
IN,2017,Anti-Hispanic or Latino,0.9185548071034905,18,red
IN,2018,Anti-White,2.734731084776664,18,red
IN,2018,Anti-Transgender,0.15192950470981464,18,red
IN,2018,Anti-Other Religion,0.3038590094196293,18,red
IN,2018,Unknown,0.3038590094196293,18,red
IN,2018,Anti-Asian,0.15192950470981464,18,red
IN,2018,Anti-Other Race/Ethnicity/Ancestry,0.6077180188392586,18,red
IN,2018,"Anti-Multiple Races, Group",0.3038590094196293,18,red
IN,2018,Anti-Islamic (Muslim),0.15192950470981464,18,red
IN,2018,Anti-Black or African American,5.925250683682771,18,red
IN,2018,Anti-Bisexual,0.15192950470981464,18,red
IN,2018,Anti-Mental/Physical Disability,0.15192950470981464,18,red
IN,2018,Anti-Lesbian (Female),0.3038590094196293,18,red
IN,2018,Anti-Buddhist,0.15192950470981464,18,red
IN,2018,"Anti-Multiple Religions, Group",0.15192950470981464,18,red
IN,2018,Anti-Jewish,0.6077180188392586,18,red
IN,2018,Anti-LGBT,0.15192950470981464,18,red
IN,2018,Anti-Catholic,0.9115770282588879,18,red
IN,2018,Anti-Gay (Male),0.7596475235490733,18,red
IN,2018,Anti-Hispanic or Latino,1.367365542388332,18,red
KS,1991,Anti-Black or African American,0.7751937984496124,20,red
KS,1991,"Anti-Multiple Races, Group",0.3875968992248062,20,red
KS,1991,Anti-Jewish,0.7751937984496124,20,red
KS,1991,Anti-Asian,0.3875968992248062,20,red
KS,1992,Anti-Black or African American,1.195219123505976,20,red
KS,1996,Anti-Gay (Male),0.7785130400934215,20,red
KS,1996,Anti-Islamic (Muslim),0.38925652004671074,20,red
KS,1996,"Anti-Multiple Races, Group",1.1677695601401323,20,red
KS,1996,Anti-Hispanic or Latino,0.38925652004671074,20,red
KS,1996,Anti-Asian,0.38925652004671074,20,red
KS,1996,Anti-Black or African American,5.06033476060724,20,red
KS,1996,Anti-White,0.38925652004671074,20,red
KS,1996,Anti-Lesbian (Female),0.7785130400934215,20,red
KS,1996,Anti-LGBT,1.1677695601401323,20,red
KS,1996,Anti-American Indian or Alaska Native,0.38925652004671074,20,red
KS,1997,Anti-Black or African American,9.678668215253582,20,red
KS,1997,Anti-Lesbian (Female),0.38714672861014326,20,red
KS,1997,Anti-Hispanic or Latino,0.38714672861014326,20,red
KS,1997,Anti-Asian,0.7742934572202865,20,red
KS,1997,Anti-LGBT,0.7742934572202865,20,red
KS,1997,Anti-White,3.484320557491289,20,red
KS,1997,Anti-Gay (Male),2.3228803716608595,20,red
KS,1997,Anti-American Indian or Alaska Native,0.38714672861014326,20,red
KS,1997,"Anti-Multiple Races, Group",2.710027100271003,20,red
KS,1997,Anti-Other Race/Ethnicity/Ancestry,0.38714672861014326,20,red
KS,1998,Anti-Hispanic or Latino,1.5296367112810707,20,red
KS,1998,Anti-White,1.9120458891013383,20,red
KS,1998,Anti-Black or African American,13.001912045889101,20,red
KS,1998,Anti-Gay (Male),1.9120458891013383,20,red
KS,1998,Anti-Asian,0.7648183556405354,20,red
KS,1998,Anti-Jewish,0.7648183556405354,20,red
KS,1998,Anti-Lesbian (Female),0.7648183556405354,20,red
KS,1999,Anti-Lesbian (Female),0.3838771593090211,20,red
KS,1999,Anti-Gay (Male),0.7677543186180422,20,red
KS,1999,Anti-Other Race/Ethnicity/Ancestry,0.7677543186180422,20,red
KS,1999,"Anti-Multiple Races, Group",0.3838771593090211,20,red
KS,1999,Anti-Asian,0.7677543186180422,20,red
KS,1999,Anti-Black or African American,10.748560460652591,20,red
KS,1999,Anti-Hispanic or Latino,0.7677543186180422,20,red
KS,1999,Anti-White,1.1516314779270633,20,red
KS,2000,Anti-Gay (Male),1.887504718761797,20,red
KS,2000,"Anti-Multiple Religions, Group",0.3775009437523594,20,red
KS,2000,Anti-Lesbian (Female),2.2650056625141564,20,red
KS,2000,Anti-Mental/Physical Disability,0.3775009437523594,20,red
KS,2000,Anti-Jewish,0.3775009437523594,20,red
KS,2000,Anti-Black or African American,10.192525481313703,20,red
KS,2000,Anti-LGBT,0.7550018875047187,20,red
KS,2000,Anti-Other Race/Ethnicity/Ancestry,0.3775009437523594,20,red
KS,2000,Anti-Other Religion,0.3775009437523594,20,red
KS,2000,Anti-White,7.927519818799547,20,red
KS,2000,Anti-Islamic (Muslim),0.3775009437523594,20,red
KS,2000,Anti-Hispanic or Latino,2.2650056625141564,20,red
KS,2000,Anti-Asian,0.7550018875047187,20,red
KS,2001,Anti-Gay (Male),5.313092979127134,20,red
KS,2001,Anti-Catholic,0.3795066413662239,20,red
KS,2001,Anti-Hispanic or Latino,1.8975332068311195,20,red
KS,2001,Anti-White,3.795066413662239,20,red
KS,2001,Anti-Other Race/Ethnicity/Ancestry,0.7590132827324478,20,red
KS,2001,"Anti-Multiple Races, Group",0.7590132827324478,20,red
KS,2001,Anti-Black or African American,12.523719165085389,20,red
KS,2001,Anti-Asian,1.8975332068311195,20,red
KS,2001,Anti-Islamic (Muslim),0.3795066413662239,20,red
KS,2001,Anti-American Indian or Alaska Native,0.3795066413662239,20,red
KS,2001,Anti-Jewish,1.1385199240986716,20,red
KS,2001,Anti-Lesbian (Female),1.8975332068311195,20,red
KS,2002,Anti-White,3.3569563595673255,20,red
KS,2002,Anti-Black or African American,10.816859380828049,20,red
KS,2002,Anti-Other Religion,0.3729951510630362,20,red
KS,2002,Anti-Protestant,0.3729951510630362,20,red
KS,2002,Anti-Asian,1.4919806042521448,20,red
KS,2002,Anti-American Indian or Alaska Native,0.3729951510630362,20,red
KS,2002,Anti-Hispanic or Latino,0.3729951510630362,20,red
KS,2002,"Anti-Multiple Races, Group",0.3729951510630362,20,red
KS,2002,Anti-Other Race/Ethnicity/Ancestry,0.3729951510630362,20,red
KS,2002,Anti-Lesbian (Female),0.7459903021260724,20,red
KS,2002,Anti-Gay (Male),2.237970906378217,20,red
KS,2003,Anti-Hispanic or Latino,1.1210762331838564,20,red
KS,2003,Anti-Islamic (Muslim),0.37369207772795215,20,red
KS,2003,Anti-Jewish,1.1210762331838564,20,red
KS,2003,Anti-Other Race/Ethnicity/Ancestry,1.8684603886397608,20,red
KS,2003,Anti-Gay (Male),1.1210762331838564,20,red
KS,2003,Anti-White,4.110612855007474,20,red
KS,2003,Anti-LGBT,1.1210762331838564,20,red
KS,2003,Anti-Black or African American,6.352765321375187,20,red
KS,2003,Anti-Lesbian (Female),1.1210762331838564,20,red
KS,2004,Anti-White,3.746721618583739,20,red
KS,2004,Anti-Gay (Male),2.2480329711502436,20,red
KS,2004,Anti-Lesbian (Female),1.1240164855751218,20,red
KS,2004,Anti-LGBT,1.4986886474334957,20,red
KS,2004,Anti-Catholic,0.7493443237167479,20,red
KS,2004,Anti-Hispanic or Latino,1.1240164855751218,20,red
KS,2004,Anti-Asian,1.1240164855751218,20,red
KS,2004,Anti-Black or African American,6.74409891345073,20,red
KS,2005,"Anti-Multiple Religions, Group",0.37133308577794283,20,red
KS,2005,Anti-Lesbian (Female),0.7426661715558857,20,red
KS,2005,Anti-Black or African American,14.110657259561828,20,red
KS,2005,Anti-Gay (Male),1.1139992573338284,20,red
KS,2005,Anti-American Indian or Alaska Native,0.37133308577794283,20,red
KS,2005,"Anti-Multiple Races, Group",1.1139992573338284,20,red
KS,2005,Anti-LGBT,1.4853323431117713,20,red
KS,2005,Anti-Atheism/Agnosticism,0.37133308577794283,20,red
KS,2005,Anti-Mental/Physical Disability,0.37133308577794283,20,red
KS,2005,Anti-White,0.7426661715558857,20,red
KS,2005,Anti-Asian,0.7426661715558857,20,red
KS,2005,Anti-Other Race/Ethnicity/Ancestry,3.3419977720014855,20,red
KS,2005,Anti-Hispanic or Latino,1.856665428889714,20,red
KS,2005,Anti-Other Religion,0.37133308577794283,20,red
KS,2006,Anti-White,4.781169547627805,20,red
KS,2006,Anti-Gay (Male),2.206693637366679,20,red
KS,2006,Anti-Protestant,0.3677822728944465,20,red
KS,2006,Anti-Islamic (Muslim),0.3677822728944465,20,red
KS,2006,Anti-Black or African American,17.653549098933432,20,red
KS,2006,Anti-Other Race/Ethnicity/Ancestry,1.1033468186833395,20,red
KS,2006,Anti-Other Religion,0.735564545788893,20,red
KS,2006,Anti-Asian,0.3677822728944465,20,red
KS,2006,Anti-Hispanic or Latino,6.25229863920559,20,red
KS,2006,Anti-LGBT,1.8389113644722326,20,red
KS,2006,"Anti-Multiple Religions, Group",1.8389113644722326,20,red
KS,2006,Anti-Lesbian (Female),0.3677822728944465,20,red
KS,2006,"Anti-Multiple Races, Group",1.8389113644722326,20,red
KS,2006,Anti-Catholic,0.3677822728944465,20,red
KS,2006,Anti-Jewish,0.735564545788893,20,red
KS,2007,Anti-Asian,0.3676470588235294,20,red
KS,2007,Anti-American Indian or Alaska Native,0.3676470588235294,20,red
KS,2007,Anti-Mental/Physical Disability,0.3676470588235294,20,red
KS,2007,Anti-Islamic (Muslim),1.1029411764705883,20,red
KS,2007,Anti-Catholic,0.3676470588235294,20,red
KS,2007,Anti-Other Religion,1.1029411764705883,20,red
KS,2007,Anti-Lesbian (Female),0.3676470588235294,20,red
KS,2007,Anti-Black or African American,16.91176470588235,20,red
KS,2007,Anti-Gay (Male),3.676470588235294,20,red
KS,2007,"Anti-Multiple Races, Group",1.4705882352941175,20,red
KS,2007,Anti-Other Race/Ethnicity/Ancestry,1.838235294117647,20,red
KS,2007,"Anti-Multiple Religions, Group",1.4705882352941175,20,red
KS,2007,Anti-Protestant,0.3676470588235294,20,red
KS,2007,Anti-White,4.044117647058824,20,red
KS,2007,Anti-LGBT,2.941176470588235,20,red
KS,2007,Anti-Jewish,0.3676470588235294,20,red
KS,2007,Anti-Hispanic or Latino,3.676470588235294,20,red
KS,2008,Anti-Heterosexual,0.3681885125184094,20,red
KS,2008,Anti-American Indian or Alaska Native,0.3681885125184094,20,red
KS,2008,Anti-Other Religion,0.3681885125184094,20,red
KS,2008,Anti-Hispanic or Latino,2.577319587628866,20,red
KS,2008,Anti-Gay (Male),4.418262150220913,20,red
KS,2008,Anti-LGBT,2.577319587628866,20,red
KS,2008,Anti-Other Race/Ethnicity/Ancestry,1.4727540500736376,20,red
KS,2008,Anti-Bisexual,0.7363770250368188,20,red
KS,2008,Anti-White,5.89101620029455,20,red
KS,2008,Anti-Lesbian (Female),0.3681885125184094,20,red
KS,2008,Anti-Islamic (Muslim),1.4727540500736376,20,red
KS,2008,Anti-Black or African American,18.409425625920473,20,red
KS,2008,Anti-Asian,0.7363770250368188,20,red
KS,2008,"Anti-Multiple Religions, Group",0.3681885125184094,20,red
KS,2008,Anti-Jewish,2.2091310751104567,20,red
KS,2009,"Anti-Multiple Races, Group",1.0960906101571064,20,red
KS,2009,Anti-Atheism/Agnosticism,0.36536353671903543,20,red
KS,2009,Anti-Black or African American,17.17208622579467,20,red
KS,2009,Anti-Gay (Male),2.9229082937522834,20,red
KS,2009,Anti-Heterosexual,0.7307270734380709,20,red
KS,2009,Anti-Asian,0.7307270734380709,20,red
KS,2009,Anti-Catholic,0.36536353671903543,20,red
KS,2009,Anti-Jewish,3.653635367190354,20,red
KS,2009,Anti-White,3.653635367190354,20,red
KS,2009,Anti-Hispanic or Latino,4.384362440628426,20,red
KS,2009,Anti-LGBT,2.9229082937522834,20,red
KS,2009,Anti-Mental/Physical Disability,0.36536353671903543,20,red
KS,2009,Anti-Other Race/Ethnicity/Ancestry,2.9229082937522834,20,red
KS,2009,Anti-Lesbian (Female),0.7307270734380709,20,red
KS,2009,Anti-American Indian or Alaska Native,0.36536353671903543,20,red
KS,2009,Anti-Protestant,1.0960906101571064,20,red
KS,2009,Anti-Islamic (Muslim),0.36536353671903543,20,red
KS,2009,Anti-Other Religion,0.7307270734380709,20,red
KS,2010,Anti-American Indian or Alaska Native,0.3615328994938539,20,red
KS,2010,Anti-Asian,0.7230657989877078,20,red
KS,2010,Anti-Gay (Male),2.530730296456978,20,red
KS,2010,Anti-Jewish,0.3615328994938539,20,red
KS,2010,Anti-Black or African American,10.122921185827911,20,red
KS,2010,Anti-Islamic (Muslim),0.3615328994938539,20,red
KS,2010,Anti-Hispanic or Latino,1.8076644974692697,20,red
KS,2010,Anti-Other Race/Ethnicity/Ancestry,1.0845986984815619,20,red
KS,2010,Anti-LGBT,2.8922631959508314,20,red
KS,2010,Anti-Heterosexual,0.3615328994938539,20,red
KS,2010,Anti-White,0.3615328994938539,20,red
KS,2011,Anti-LGBT,1.7812611328820804,20,red
KS,2011,Anti-White,2.493765586034913,20,red
KS,2011,Anti-Jewish,2.1375133594584965,20,red
KS,2011,Anti-Other Religion,0.7125044531528322,20,red
KS,2011,Anti-Other Race/Ethnicity/Ancestry,1.7812611328820804,20,red
KS,2011,Anti-Lesbian (Female),0.3562522265764161,20,red
KS,2011,"Anti-Multiple Races, Group",0.7125044531528322,20,red
KS,2011,Anti-Asian,0.7125044531528322,20,red
KS,2011,Anti-Islamic (Muslim),0.7125044531528322,20,red
KS,2011,Anti-Hispanic or Latino,1.7812611328820804,20,red
KS,2011,Anti-Black or African American,9.975062344139651,20,red
KS,2011,Anti-Gay (Male),1.4250089063056643,20,red
KS,2012,Anti-Other Race/Ethnicity/Ancestry,2.4752475247524752,20,red
KS,2012,Anti-Hispanic or Latino,1.768033946251768,20,red
KS,2012,Anti-LGBT,1.768033946251768,20,red
KS,2012,Anti-Jewish,0.7072135785007072,20,red
KS,2012,Anti-Islamic (Muslim),0.7072135785007072,20,red
KS,2012,Anti-Mental/Physical Disability,1.768033946251768,20,red
KS,2012,Anti-Asian,1.0608203677510608,20,red
KS,2012,Anti-American Indian or Alaska Native,0.3536067892503536,20,red
KS,2012,Anti-White,4.243281471004243,20,red
KS,2012,"Anti-Multiple Races, Group",0.3536067892503536,20,red
KS,2012,Anti-Gay (Male),0.7072135785007072,20,red
KS,2012,Anti-Catholic,1.0608203677510608,20,red
KS,2012,Anti-Black or African American,12.376237623762377,20,red
KS,2012,Anti-Bisexual,0.3536067892503536,20,red
KS,2016,Anti-White,3.1479538300104934,20,red
KS,2016,Anti-Other Race/Ethnicity/Ancestry,0.3497726477789437,20,red
KS,2016,Anti-American Indian or Alaska Native,0.3497726477789437,20,red
KS,2016,Anti-Jewish,1.0493179433368311,20,red
KS,2016,Anti-Black or African American,6.995452955578874,20,red
KS,2016,Anti-Lesbian (Female),0.3497726477789437,20,red
